1d,7d
38657.9812999999,39081.0276999999
42696.0541,43081.3937999999
42988.3666999999,43115.173
43100.4853999999,43075.8508
43063.3574999999,43043.8648
43050.4631,42994.0999
43301.4757,43238.9043
43044.7681,43182.6681
43352.3588,43059.8577
43680.3090999999,42768.3524
41098.7663,40806.7418
40029.2698999999,39661.5400999999
39347.8121,39237.5023
38894.2877,38292.786
38172.9286999999,37568.8929999999
37111.0800999999,36872.7457999999
37511.6676,36862.8747999999
36170.3706999999,35852.1207999999
36090.6164999999,35568.8153999999
36062.1109999999,35871.3047999999
36266.6131,35829.3488999999
36864.3997999999,37116.6800999999
37232.8452,37553.2053
37800.2459,37190.6809999999
38386.8246,37917.3346
42279.5282999999,41480.3141
42547.1278999999,41832.5253999999
42627.6592999999,41927.3104
42627.3608,41924.8516999999
42732.0757,41965.3056
42764.8277,42129.2702999999
42651.8177,42026.779
42685.6060999999,41710.4584
43305.7825999999,41489.8
40841.5988,40813.8851999999
40082.2171999999,40189.8968
39124.0503,39098.3282
38885.6593999999,38979.9216
38079.0855,38446.6644
37444.8831999999,37966.7402999999
37096.1610999999,37338.0711999999
36537.232,37267.0322999999
36417.4573,37698.5428
36771.2257,36921.7496
36251.1495999999,36708.5987
36406.5687,36859.0774999999
36326.3971999999,36629.6146999999
37041.4824,37036.9259
37801.0967,37653.7607999999
41326.7367999999,40938.9706999999
41581.8655,41417.9406999999
41713.7513,41538.7854
41806.6051999999,41399.4685
41664.578,41418.5035999999
42032.2306,41591.3842
41909.8651,41481.3185
41734.3948,41464.0798999999
41614.4378,41216.0660999999
41026.3948,40948.7243
40215.4979,40792.4581
39048.6757,40621.0687
38672.7347999999,39896.0039
38012.3223999999,39805.8455
37676.4415,38965.7375
36894.2526999999,38627.2045999999
37417.8577999999,38473.3421999999
37088.8884,38394.2111999999
36712.5869,38039.7422999999
36909.2336,38342.5175999999
37359.5299999999,38474.2274
36829.7565,38755.6751999999
37208.0086,39542.0037
37697.8796,39766.5293999999
40491.5913999999,42648.726
40826.0642999999,43020.8697
40716.7323,42985.4211999999
40747.9332999999,42903.4945999999
40918.1184999999,42816.9260999999
40912.6687999999,42851.5973
40936.1819,42736.0288
40855.6506999999,42629.5703999999
41048.7482999999,43260.9902999999
40852.4251999999,40336.1633999999
40399.0199999999,39000.2376
40157.2246,37890.0129
39674.2773,37738.8332
39706.7675,37095.807
38750.2781,36613.3974
38605.781,36518.7928
37368.5351,35434.561
37610.2344,35668.2065999999
37672.0601,36077.3946999999
37662.3789,36199.9754
38253.6357999999,36577.4758
38508.8289,37025.5728
38979.9619,37923.3629
39444.8093,38708.5083999999
42801.4919,42938.0889
42835.2301999999,42857.2444
42944.8698,42904.0648
42934.3706999999,42831.3761
42886.7606,42930.8102999999
42747.8772,43109.3527
42717.0199999999,43032.777
42778.6221,43010.2776999999
43410.2592,43462.1857999999
40803.3933,40928.9679
38956.3396999999,39444.1351999999
38271.5831,38657.7857999999
37720.1485,38072.5144
37105.3671,37574.6860999999
36637.3928999999,36889.0638
36537.2244999999,36596.4115999999
34915.5526,35321.3429
35608.9876,35497.0746
35920.6307999999,35900.3741999999
36350.3661999999,36102.6912999999
36764.7883,36755.1776
37638.0524,37156.8153999999
38141.0005999999,37991.0875
38909.9274,38690.0371999999
42941.5461999999,42395.8857999999
42917.6975,42576.9481
42680.3669999999,42672.7166999999
42795.0242999999,42599.7721999999
42790.3326,42586.6221999999
42795.0996,42746.4980999999
42738.6765999999,42625.4162
42785.0063999999,42906.9691
43004.9706,43115.82
40987.4461999999,40619.2954
39450.8105,39612.0201
38260.163,39026.2735
38256.2885,38914.5166
37710.771,38343.6564999999
36833.0854,37453.6129999999
36625.6385999999,37029.2831999999
35435.9783,35699.8951999999
35707.211,36053.6342999999
35979.8079,35934.6872
36400.6247999999,36073.4671999999
37553.36,37005.9545999999
37832.7474,36860.1595
38318.1537,37487.5494
38999.141,38657.9812999999
42750.8222,42696.0541
42869.0566,42988.3666999999
42746.7822999999,43100.4853999999
42808.8554999999,43063.3574999999
42826.2652999999,43050.4631
42904.1397,43301.4757
42572.9657999999,43044.7681
42642.5654999999,43352.3588
43596.061,43680.3090999999
41042.7784,41098.7663
40052.8833999999,40029.2698999999
38998.9815999999,39347.8121
38739.5504,38894.2877
38476.2293999999,38172.9286999999
37330.5103,37111.0800999999
36812.1993999999,37511.6676
35928.3821,36170.3706999999
35953.8877999999,36090.6164999999
36085.3985,36062.1109999999
36101.4484,36266.6131
37143.7707999999,36864.3997999999
37394.0743999999,37232.8452
38101.2359999999,37800.2459
39000.9676,38386.8246
42568.4666999999,42279.5282999999
42792.5247,42547.1278999999
42772.0377,42627.6592999999
42752.8577999999,42627.3608
42914.1831999999,42732.0757
43058.3335,42764.8277
42948.7177,42651.8177
43052.0207999999,42685.6060999999
43920.1552,43305.7825999999
41097.5823,40841.5988
39761.7310999999,40082.2171999999
38786.0895,39124.0503
38395.7387999999,38885.6593999999
37914.6362999999,38079.0855
36877.5409999999,37444.8831999999
36871.9058,37096.1610999999
35892.1812999999,36537.232
36007.3992,36417.4573
36110.2238,36771.2257
36593.1475999999,36251.1495999999
37158.0590999999,36406.5687
37782.8251,36326.3971999999
38368.0075,37041.4824
38949.0731999999,37801.0967
42437.2081,41326.7367999999
42466.3807,41581.8655
42285.2252999999,41713.7513
42382.8044999999,41806.6051999999
42592.9032999999,41664.578
42575.589,42032.2306
42539.7015,41909.8651
42697.2113,41734.3948
43104.4692999999,41614.4378
41231.0155999999,41026.3948
39802.9291,40215.4979
38635.6263,39048.6757
38204.2827,38672.7347999999
38481.0371,38012.3223999999
37609.9018,37676.4415
37396.3041999999,36894.2526999999
35675.4919999999,37417.8577999999
35551.2027999999,37088.8884
35170.2949999999,36712.5869
35583.6289,36909.2336
36280.8321999999,37359.5299999999
36205.4913999999,36829.7565
36337.576,37208.0086
36831.108,37697.8796
40905.9444999999,40491.5913999999
41223.3418999999,40826.0642999999
41570.3332999999,40716.7323
41397.8418,40747.9332999999
41560.3274,40918.1184999999
41612.1362999999,40912.6687999999
41647.5763999999,40936.1819
41364.0659,40855.6506999999
41014.9853999999,41048.7482999999
40399.0544999999,40852.4251999999
39756.5530999999,40399.0199999999
39047.0158999999,40157.2246
38720.1601,39674.2773
38454.9012,39706.7675
37813.8153999999,38750.2781
37659.0235,38605.781
37277.79,37368.5351
36623.0883,37610.2344
37122.4456999999,37672.0601
36572.9283999999,37662.3789
36680.612,38253.6357999999
36467.4787,38508.8289
36218.7488999999,38979.9619
37497.6033,39444.8093
40227.8191999999,42801.4919
40804.4898,42835.2301999999
40805.0149,42944.8698
40758.1973999999,42934.3706999999
40906.8156999999,42886.7606
41146.5746,42747.8772
41053.9115,42717.0199999999
41071.784,42778.6221
40847.2519,43410.2592
40820.0824999999,40803.3933
40737.7676999999,38956.3396999999
40523.0754999999,38271.5831
39999.9985,37720.1485
39310.8465,37105.3671
38754.2131,36637.3928999999
38048.9665,36537.2244999999
37669.4115,34915.5526
37641.2497999999,35608.9876
37924.0742,35920.6307999999
37676.0083999999,36350.3661999999
37591.3877999999,36764.7883
38184.1132,37638.0524
38484.9026,38141.0005999999
38965.0858,38909.9274
42103.3692,42941.5461999999
42510.019,42917.6975
42616.0530999999,42680.3669999999
42425.4884999999,42795.0242999999
42602.9737,42790.3326
42494.1569,42795.0996
42377.0598,42738.6765999999
42601.9481999999,42785.0063999999
43315.9924,43004.9706
41021.0657999999,40987.4461999999
39039.2099,39450.8105
38222.3217999999,38260.163
37873.321,38256.2885
37759.4383,37710.771
36863.0829999999,36833.0854
36999.6112999999,36625.6385999999
35395.2120999999,35435.9783
35605.1776,35707.211
35824.4052,35979.8079
36210.5278,36400.6247999999
36663.4470999999,37553.36
37240.6889,37832.7474
37990.4827,38318.1537
38900.9818999999,38999.141
42453.0201999999,42750.8222
42177.9006,42869.0566
42322.7689,42746.7822999999
42392.1423,42808.8554999999
42283.3775,42826.2652999999
42434.0380999999,42904.1397
42129.7439999999,42572.9657999999
42305.9478,42642.5654999999
43016.0471,43596.061
40991.3113999999,41042.7784
38649.5737,40052.8833999999
38246.8251,38998.9815999999
37963.2160999999,38739.5504
37172.8355,38476.2293999999
36328.2635999999,37330.5103
36232.3594999999,36812.1993999999
35456.9778,35928.3821
35773.9633,35953.8877999999
35692.2096999999,36085.3985
36581.252,36101.4484
37201.8095,37143.7707999999
37261.3254999999,37394.0743999999
38441.2367,38101.2359999999
38720.6134999999,39000.9676
42644.5749999999,42568.4666999999
42719.847,42792.5247
42686.8124,42772.0377
42719.8478,42752.8577999999
42678.1573999999,42914.1831999999
42765.9571,43058.3335
42600.6855999999,42948.7177
42727.7854,43052.0207999999
43309.5657999999,43920.1552
41027.095,41097.5823
39761.5192,39761.7310999999
38780.7978999999,38786.0895
38294.6474999999,38395.7387999999
37840.7845999999,37914.6362999999
37779.1471,36877.5409999999
37532.7341,36871.9058
36070.6295,35892.1812999999
35996.3597999999,36007.3992
35775.5118,36110.2238
35851.7653999999,36593.1475999999
36584.3167,37158.0590999999
37044.0354,37782.8251
37603.6163999999,38368.0075
38378.1823,38949.0731999999
42359.7819999999,42437.2081
42436.1192999999,42466.3807
42436.7854,42285.2252999999
42539.8332999999,42382.8044999999
42543.7275,42592.9032999999
42624.1618,42575.589
42574.8798,42539.7015
42588.6662999999,42697.2113
43022.3603999999,43104.4692999999
41447.953,41231.0155999999
40240.8027,39802.9291
39008.9711,38635.6263
38596.3661999999,38204.2827
38109.1129,38481.0371
36976.1561999999,37609.9018
37004.8637999999,37396.3041999999
36611.7315,35675.4919999999
36503.7715,35551.2027999999
36237.9009,35170.2949999999
36677.4430999999,35583.6289
37070.0204,36280.8321999999
37576.5423,36205.4913999999
37841.2338,36337.576
38354.8617999999,36831.108
42280.4648,40905.9444999999
42259.855,41223.3418999999
42230.5573,41570.3332999999
42300.6722,41397.8418
42401.7355,41560.3274
42646.1183,41612.1362999999
42315.8452,41647.5763999999
42448.271,41364.0659
43151.5449,41014.9853999999
41152.0346999999,40399.0544999999
39522.9026,39756.5530999999
39046.4550999999,39047.0158999999
38802.5789999999,38720.1601
38503.6365999999,38454.9012
37850.3867,37813.8153999999
37573.2042,37659.0235
36515.4764,37277.79
36471.9081999999,36623.0883
36346.0942999999,37122.4456999999
35935.4775,36572.9283999999
36197.3151999999,36680.612
36820.9582,36467.4787
36656.4216999999,36218.7488999999
36986.1364,37497.6033
40729.2673999999,40227.8191999999
40949.0152999999,40804.4898
41025.3715999999,40805.0149
41053.2868,40758.1973999999
41156.5483,40906.8156999999
41337.999,41146.5746
41401.7315999999,41053.9115
41088.7952,41071.784
40993.2997,40847.2519
40419.8504,40820.0824999999
39825.9398999999,40737.7676999999
39610.6302999999,40523.0754999999
38555.1483999999,39999.9985
37616.1088999999,39310.8465
37381.7774999999,38754.2131
37237.6048999999,38048.9665
36978.7967999999,37669.4115
36280.4273,37641.2497999999
36320.7287,37924.0742
35864.8442999999,37676.0083999999
36290.2756999999,37591.3877999999
36246.0673,38184.1132
36578.9046999999,38484.9026
37101.5115999999,38965.0858
40088.7958,42103.3692
40810.2618,42510.019
40981.9242999999,42616.0530999999
41028.2307999999,42425.4884999999
41012.4221,42602.9737
41166.2816,42494.1569
40987.1345,42377.0598
40915.1073,42601.9481999999
40947.0111,43315.9924
40792.2425,41021.0657999999
40066.1471,39039.2099
39461.9954,38222.3217999999
39578.6872999999,37873.321
39073.1198,37759.4383
38350.2454,36863.0829999999
37790.7925,36999.6112999999
37019.8868999999,35395.2120999999
37098.9319,35605.1776
36542.2303,35824.4052
37222.9228999999,36210.5278
37916.6846,36663.4470999999
37901.1581,37240.6889
38592.214,37990.4827
38505.7955999999,38900.9818999999
42117.2174999999,42453.0201999999
42317.8603,42177.9006
40966.4542,42322.7689
40428.0660999999,42392.1423
41306.5031999999,42283.3775
41548.1935999999,42434.0380999999
41649.8252999999,42129.7439999999
41910.4593,42305.9478
42439.5605999999,43016.0471
39944.5673,40991.3113999999
38235.1456,38649.5737
37954.5288,38246.8251
37622.8956,37963.2160999999
37485.1261999999,37172.8355
36970.7032,36328.2635999999
36288.7707999999,36232.3594999999
36244.0581,35456.9778
36181.8049,35773.9633
36016.7042999999,35692.2096999999
37093.8038999999,36581.252
37445.6837999999,37201.8095
37835.8997,37261.3254999999
38449.5671999999,38441.2367
38816.0962,38720.6134999999
42451.5158,42644.5749999999
42527.5745,42719.847
42548.8747999999,42686.8124
42553.29,42719.8478
42582.5377,42678.1573999999
42702.3066,42765.9571
42588.4757,42600.6855999999
42730.7603999999,42727.7854
43578.6521999999,43309.5657999999
40879.1459,41027.095
39635.3295,39761.5192
38346.9026999999,38780.7978999999
38234.8684999999,38294.6474999999
37473.207,37840.7845999999
37461.2667,37779.1471
36935.8087999999,37532.7341
35572.2093,36070.6295
35581.4187,35996.3597999999
35541.0766,35775.5118
36023.1690999999,35851.7653999999
36813.7007999999,36584.3167
37554.5282,37044.0354
38303.2961,37603.6163999999
38850.8067,38378.1823
42482.4778999999,42359.7819999999
42377.4038,42436.1192999999
42666.6333999999,42436.7854
42646.8306,42539.8332999999
42481.3527,42543.7275
42765.6829999999,42624.1618
42555.5831,42574.8798
42823.239,42588.6662999999
43216.9329,43022.3603999999
40918.1713999999,41447.953
39045.4138,40240.8027
38718.6413,39008.9711
38410.0714,38596.3661999999
38067.9646999999,38109.1129
37362.3873,36976.1561999999
36706.2396,37004.8637999999
36069.5293999999,36611.7315
35836.5818999999,36503.7715
36249.949,36237.9009
37126.0543,36677.4430999999
37524.5224,37070.0204
37651.1573999999,37576.5423
38315.1721,37841.2338
38730.3110999999,38354.8617999999
42584.0366999999,42280.4648
42742.9052999999,42259.855
42644.5175,42230.5573
42713.5356,42300.6722
42873.1884999999,42401.7355
42967.0451,42646.1183
42927.5916999999,42315.8452
42888.1296999999,42448.271
43348.4836999999,43151.5449
41159.4104999999,41152.0346999999
39806.4625999999,39522.9026
39132.9262,39046.4550999999
38539.4035999999,38802.5789999999
38364.7261,38503.6365999999
37799.6330999999,37850.3867
37815.5795,37573.2042
36450.2292,36515.4764
36908.9158,36471.9081999999
36624.9683,36346.0942999999
37491.5541,35935.4775
38211.5562999999,36197.3151999999
38282.6281999999,36820.9582
38783.9957999999,36656.4216999999
38721.5282999999,36986.1364
42735.3589999999,40729.2673999999
42656.2379,40949.0152999999
42679.2480999999,41025.3715999999
42378.6737999999,41053.2868
42514.9358999999,41156.5483
42491.9265999999,41337.999
42546.1593999999,41401.7315999999
42877.1693999999,41088.7952
43326.0533,40993.2997
40866.6111,40419.8504
39596.7312999999,39825.9398999999
38841.5875,39610.6302999999
39081.0481999999,38555.1483999999
38112.9283999999,37616.1088999999
37763.2414999999,37381.7774999999
37620.3468999999,37237.6048999999
36914.1434999999,36978.7967999999
36615.563,36280.4273
36860.2261,36320.7287
36691.2710999999,35864.8442999999
36767.6897,36290.2756999999
36999.8946999999,36246.0673
37152.2122,36578.9046999999
37972.2177999999,37101.5115999999
41826.0737,40088.7958
41743.8084999999,40810.2618
41809.9535,40981.9242999999
41643.5988999999,41028.2307999999
41445.1642999999,41012.4221
41658.5550999999,41166.2816
41529.9187999999,40987.1345
41463.4054,40915.1073
41160.5301,40947.0111
40730.8681,40792.2425
40475.4953,40066.1471
39967.0837,39461.9954
39504.6364,39578.6872999999
39203.076,39073.1198
38822.9193999999,38350.2454
37798.3164,37790.7925
37460.821,37019.8868999999
38027.1357999999,37098.9319
37144.3812,36542.2303
37215.7140999999,37222.9228999999
36926.0166,37916.6846
37432.2745,37901.1581
37900.3012,38592.214
38076.6872999999,38505.7955999999
40908.3459999999,42117.2174999999
41369.0212,42317.8603
41184.1054,40966.4542
41338.9726999999,40428.0660999999
41381.8386,41306.5031999999
41552.3911,41548.1935999999
41582.0589,41649.8252999999
41150.3516999999,41910.4593
41110.2162,42439.5605999999
41095.1898999999,39944.5673
40890.2237,38235.1456
40405.0777999999,37954.5288
40074.9227,37622.8956
40284.0486,37485.1261999999
39912.2356999999,36970.7032
39604.8073999999,36288.7707999999
39159.6322,36244.0581
38841.2024999999,36181.8049
38808.9444,36016.7042999999
38389.1898999999,37093.8038999999
38826.3617,37445.6837999999
38928.8911,37835.8997
39355.9234999999,38449.5671999999
39580.0411,38816.0962
42495.748,42451.5158
42592.855,42527.5745
42564.8,42548.8747999999
42401.5169,42553.29
42401.749,42582.5377
42528.0484,42702.3066
42369.1834999999,42588.4757
42595.9196999999,42730.7603999999
43499.0173,43578.6521999999
41279.7212,40879.1459
39514.6566,39635.3295
38967.0835,38346.9026999999
38543.9882999999,38234.8684999999
38379.7439,37473.207
37571.0566,37461.2667
37639.1112999999,36935.8087999999
36570.5677999999,35572.2093
37084.9709,35581.4187
36751.5391,35541.0766
37548.3554,36023.1690999999
37859.4113999999,36813.7007999999
37954.8173,37554.5282
38348.4225999999,38303.2961
39119.0717,38850.8067
42852.872,42482.4778999999
42904.2969999999,42377.4038
42695.1365,42666.6333999999
42570.3139,42646.8306
42480.9153999999,42481.3527
42649.8795,42765.6829999999
42437.5533999999,42555.5831
42510.5685999999,42823.239
43220.3044999999,43216.9329
