,연도,월,요일,노선명,전염병,승하차총승객수
11299,2020,7,6,5,1,4731510.0
11300,2020,7,6,6,1,2503688.0
11301,2020,7,6,7,1,5397878.0
11302,2020,7,6,8,1,1448125.0
11303,2020,7,6,9,1,2128842.0
11320,2020,7,7,1,1,1731691.0
11321,2020,7,7,2,1,10612598.0
11322,2020,7,7,3,1,3882248.0
11323,2020,7,7,4,1,3694323.0
11324,2020,7,7,5,1,4553705.0
11325,2020,7,7,6,1,2409008.0
11326,2020,7,7,7,1,5247718.0
11327,2020,7,7,8,1,1400454.0
11328,2020,7,7,9,1,2065859.0
11345,2020,8,1,1,1,814265.0
11346,2020,8,1,2,1,4780422.0
11347,2020,8,1,3,1,1812205.0
11348,2020,8,1,4,1,1775413.0
11349,2020,8,1,5,1,1963172.0
11350,2020,8,1,6,1,1197699.0
11351,2020,8,1,7,1,2354267.0
11352,2020,8,1,8,1,668791.0
11353,2020,8,1,9,1,934652.0
11370,2020,8,2,1,1,1272247.0
11371,2020,8,2,2,1,7137275.0
11372,2020,8,2,3,1,2751918.0
11373,2020,8,2,4,1,2624746.0
11374,2020,8,2,5,1,2940421.0
11375,2020,8,2,6,1,1700510.0
11376,2020,8,2,7,1,3424446.0
11377,2020,8,2,8,1,950656.0
11378,2020,8,2,9,1,1338946.0
11395,2020,8,3,1,1,1618805.0
11396,2020,8,3,2,1,10135008.0
11397,2020,8,3,3,1,3738791.0
11398,2020,8,3,4,1,3477064.0
11399,2020,8,3,5,1,4335814.0
11400,2020,8,3,6,1,2284098.0
11401,2020,8,3,7,1,4978092.0
11402,2020,8,3,8,1,1337891.0
11403,2020,8,3,9,1,2036508.0
11420,2020,8,4,1,1,1554120.0
11421,2020,8,4,2,1,9867446.0
11422,2020,8,4,3,1,3582653.0
11423,2020,8,4,4,1,3386256.0
11424,2020,8,4,5,1,4274610.0
11425,2020,8,4,6,1,2236616.0
11426,2020,8,4,7,1,4891009.0
11427,2020,8,4,8,1,1296954.0
11428,2020,8,4,9,1,1965176.0
11445,2020,8,5,1,1,1554262.0
11446,2020,8,5,2,1,10014123.0
11447,2020,8,5,3,1,3613673.0
11448,2020,8,5,4,1,3406441.0
11449,2020,8,5,5,1,4325900.0
11450,2020,8,5,6,1,2263564.0
11451,2020,8,5,7,1,4964896.0
11452,2020,8,5,8,1,1328924.0
11453,2020,8,5,9,1,1951697.0
11470,2020,8,6,1,1,1573564.0
11471,2020,8,6,2,1,10015223.0
11472,2020,8,6,3,1,3638156.0
11473,2020,8,6,4,1,3401055.0
11474,2020,8,6,5,1,4340176.0
11475,2020,8,6,6,1,2257821.0
11476,2020,8,6,7,1,4975629.0
11477,2020,8,6,8,1,1329056.0
11478,2020,8,6,9,1,1971316.0
11495,2020,8,7,1,1,1739011.0
11496,2020,8,7,2,1,10762724.0
11497,2020,8,7,3,1,3957327.0
11498,2020,8,7,4,1,3719651.0
11499,2020,8,7,5,1,4709284.0
11500,2020,8,7,6,1,2473920.0
11501,2020,8,7,7,1,5484297.0
11502,2020,8,7,8,1,1464884.0
11503,2020,8,7,9,1,2126800.0
11520,2020,9,1,1,1,688276.0
11521,2020,9,1,2,1,3609109.0
11522,2020,9,1,3,1,1414059.0
11523,2020,9,1,4,1,1407161.0
11524,2020,9,1,5,1,1575660.0
11525,2020,9,1,6,1,993843.0
11526,2020,9,1,7,1,1916669.0
11527,2020,9,1,8,1,535891.0
11528,2020,9,1,9,1,694681.0
11545,2020,9,2,1,1,964796.0
11546,2020,9,2,2,1,5366851.0
11547,2020,9,2,3,1,2125090.0
11548,2020,9,2,4,1,2071445.0
11549,2020,9,2,5,1,2327075.0
11550,2020,9,2,6,1,1398710.0
11551,2020,9,2,7,1,2816260.0
11552,2020,9,2,8,1,772936.0
11553,2020,9,2,9,1,1012602.0
11570,2020,9,3,1,1,1533665.0
11571,2020,9,3,2,1,9325005.0
11572,2020,9,3,3,1,3510606.0
11573,2020,9,3,4,1,3337234.0
11574,2020,9,3,5,1,4150429.0
11575,2020,9,3,6,1,2218375.0
11576,2020,9,3,7,1,4824060.0
11577,2020,9,3,8,1,1301492.0
11578,2020,9,3,9,1,1822205.0
11595,2020,9,4,1,1,1449918.0
11596,2020,9,4,2,1,8869119.0
11597,2020,9,4,3,1,3275214.0
11598,2020,9,4,4,1,3172919.0
11599,2020,9,4,5,1,4001884.0
11600,2020,9,4,6,1,2110763.0
11601,2020,9,4,7,1,4635643.0
11602,2020,9,4,8,1,1240338.0
11603,2020,9,4,9,1,1720340.0
11620,2020,9,5,1,1,1594163.0
11621,2020,9,5,2,1,9660087.0
11622,2020,9,5,3,1,3603196.0
11623,2020,9,5,4,1,3498898.0
11624,2020,9,5,5,1,4348891.0
11625,2020,9,5,6,1,2332281.0
11626,2020,9,5,7,1,5085653.0
11627,2020,9,5,8,1,1362793.0
11628,2020,9,5,9,1,1886700.0
11645,2020,9,6,1,1,1862160.0
11646,2020,9,6,2,1,11291509.0
11647,2020,9,6,3,1,4217835.0
11648,2020,9,6,4,1,4068741.0
11649,2020,9,6,5,1,5097281.0
11650,2020,9,6,6,1,2687795.0
11651,2020,9,6,7,1,5929698.0
11652,2020,9,6,8,1,1575691.0
11653,2020,9,6,9,1,2209675.0
11670,2020,9,7,1,1,1488323.0
11671,2020,9,7,2,1,9081183.0
11672,2020,9,7,3,1,3375382.0
11673,2020,9,7,4,1,3249205.0
11674,2020,9,7,5,1,4106453.0
11675,2020,9,7,6,1,2148297.0
11676,2020,9,7,7,1,4764164.0
11677,2020,9,7,8,1,1269912.0
11678,2020,9,7,9,1,1777813.0
11695,2020,10,1,1,1,846958.0
11696,2020,10,1,2,1,4594961.0
11697,2020,10,1,3,1,1832295.0
11698,2020,10,1,4,1,1769920.0
11699,2020,10,1,5,1,1966155.0
11700,2020,10,1,6,1,1210331.0
11701,2020,10,1,7,1,2347609.0
11702,2020,10,1,8,1,659506.0
11703,2020,10,1,9,1,887127.0
11720,2020,10,2,1,1,1494631.0
11721,2020,10,2,2,1,8356378.0
11722,2020,10,2,3,1,3332506.0
11723,2020,10,2,4,1,3171987.0
11724,2020,10,2,5,1,3479305.0
11725,2020,10,2,6,1,2115906.0
11726,2020,10,2,7,1,4098952.0
11727,2020,10,2,8,1,1155654.0
11728,2020,10,2,9,1,1549081.0
11745,2020,10,3,1,1,1818521.0
11746,2020,10,3,2,1,10910373.0
11747,2020,10,3,3,1,4136583.0
11748,2020,10,3,4,1,3939970.0
11749,2020,10,3,5,1,4720365.0
11750,2020,10,3,6,1,2594661.0
11751,2020,10,3,7,1,5392612.0
11752,2020,10,3,8,1,1490006.0
11753,2020,10,3,9,1,2118682.0
11770,2020,10,4,1,1,1885369.0
11771,2020,10,4,2,1,11426535.0
11772,2020,10,4,3,1,4266645.0
11773,2020,10,4,4,1,4079101.0
11774,2020,10,4,5,1,5093714.0
11775,2020,10,4,6,1,2702352.0
11776,2020,10,4,7,1,5797478.0
11777,2020,10,4,8,1,1571315.0
11778,2020,10,4,9,1,2243002.0
11795,2020,10,5,1,1,1752701.0
11796,2020,10,5,2,1,10753899.0
11797,2020,10,5,3,1,3978539.0
11798,2020,10,5,4,1,3811156.0
11799,2020,10,5,5,1,4804862.0
11800,2020,10,5,6,1,2508135.0
11801,2020,10,5,7,1,5449940.0
11802,2020,10,5,8,1,1473863.0
11803,2020,10,5,9,1,2096881.0
11820,2020,10,6,1,1,1744043.0
11821,2020,10,6,2,1,10656244.0
11822,2020,10,6,3,1,3960748.0
11823,2020,10,6,4,1,3785596.0
11824,2020,10,6,5,1,4779698.0
11825,2020,10,6,6,1,2487908.0
11826,2020,10,6,7,1,5431802.0
11827,2020,10,6,8,1,1457059.0
11828,2020,10,6,9,1,2081858.0
11845,2020,10,7,1,1,1699169.0
11846,2020,10,7,2,1,10349010.0
11847,2020,10,7,3,1,3856375.0
11848,2020,10,7,4,1,3688448.0
11849,2020,10,7,5,1,4666514.0
11850,2020,10,7,6,1,2412746.0
11851,2020,10,7,7,1,5338891.0
11852,2020,10,7,8,1,1429466.0
11853,2020,10,7,9,1,2035978.0
11870,2020,11,1,1,1,1052965.0
11871,2020,11,1,2,1,5908813.0
11872,2020,11,1,3,1,2330878.0
11873,2020,11,1,4,1,2267184.0
11874,2020,11,1,5,1,2444685.0
11875,2020,11,1,6,1,1482044.0
11876,2020,11,1,7,1,2899703.0
11877,2020,11,1,8,1,829707.0
11878,2020,11,1,9,1,1125125.0
11895,2020,11,2,1,1,1214763.0
11896,2020,11,2,2,1,6956502.0
11897,2020,11,2,3,1,2755048.0
11898,2020,11,2,4,1,2608454.0
11899,2020,11,2,5,1,2868928.0
11900,2020,11,2,6,1,1681279.0
11901,2020,11,2,7,1,3381048.0
11902,2020,11,2,8,1,942357.0
11903,2020,11,2,9,1,1296977.0
11920,2020,11,3,1,1,1755499.0
11921,2020,11,3,2,1,10940873.0
11922,2020,11,3,3,1,4128295.0
11923,2020,11,3,4,1,3865655.0
11924,2020,11,3,5,1,4789567.0
11925,2020,11,3,6,1,2530367.0
11926,2020,11,3,7,1,5433032.0
11927,2020,11,3,8,1,1479379.0
11928,2020,11,3,9,1,2155914.0
11945,2020,11,4,1,1,1712331.0
11946,2020,11,4,2,1,10586011.0
11947,2020,11,4,3,1,3936029.0
11948,2020,11,4,4,1,3729566.0
11949,2020,11,4,5,1,4731762.0
11950,2020,11,4,6,1,2460577.0
11951,2020,11,4,7,1,5339666.0
11952,2020,11,4,8,1,1448966.0
11953,2020,11,4,9,1,2079348.0
11970,2020,11,5,1,1,1740711.0
11971,2020,11,5,2,1,10810435.0
11972,2020,11,5,3,1,3987535.0
11973,2020,11,5,4,1,3814215.0
11974,2020,11,5,5,1,4845338.0
11975,2020,11,5,6,1,2505466.0
11976,2020,11,5,7,1,5440991.0
11977,2020,11,5,8,1,1483930.0
11978,2020,11,5,9,1,2113016.0
11995,2020,11,6,1,1,1741412.0
11996,2020,11,6,2,1,10748036.0
11997,2020,11,6,3,1,3993571.0
11998,2020,11,6,4,1,3806839.0
11999,2020,11,6,5,1,4830213.0
12000,2020,11,6,6,1,2498518.0
12001,2020,11,6,7,1,5448218.0
12002,2020,11,6,8,1,1477624.0
12003,2020,11,6,9,1,2109008.0
12020,2020,11,7,1,1,2108183.0
12021,2020,11,7,2,1,12901463.0
12022,2020,11,7,3,1,4795862.0
12023,2020,11,7,4,1,4565048.0
12024,2020,11,7,5,1,5837484.0
12025,2020,11,7,6,1,3009779.0
12026,2020,11,7,7,1,6620342.0
12027,2020,11,7,8,1,1793587.0
12028,2020,11,7,9,1,2551406.0
12045,2020,12,1,1,1,546331.0
12046,2020,12,1,2,1,3000957.0
12047,2020,12,1,3,1,1183933.0
12048,2020,12,1,4,1,1192023.0
12049,2020,12,1,5,1,1350304.0
12050,2020,12,1,6,1,807038.0
12051,2020,12,1,7,1,1640971.0
12052,2020,12,1,8,1,473279.0
12053,2020,12,1,9,1,598753.0
12070,2020,12,2,1,1,804550.0
12071,2020,12,2,2,1,4576490.0
12072,2020,12,2,3,1,1802991.0
12073,2020,12,2,4,1,1782392.0
12074,2020,12,2,5,1,2033503.0
12075,2020,12,2,6,1,1171892.0
12076,2020,12,2,7,1,2493262.0
12077,2020,12,2,8,1,693795.0
12078,2020,12,2,9,1,886268.0
12095,2020,12,3,1,1,1223023.0
12096,2020,12,3,2,1,7479712.0
12097,2020,12,3,3,1,2826298.0
12098,2020,12,3,4,1,2726889.0
12099,2020,12,3,5,1,3415189.0
12100,2020,12,3,6,1,1800159.0
12101,2020,12,3,7,1,3945774.0
12102,2020,12,3,8,1,1090846.0
12103,2020,12,3,9,1,1480137.0
12120,2020,12,4,1,1,1669861.0
12121,2020,12,4,2,1,10396911.0
12122,2020,12,4,3,1,3906446.0
12123,2020,12,4,4,1,3758100.0
12124,2020,12,4,5,1,4812926.0
12125,2020,12,4,6,1,2486735.0
12126,2020,12,4,7,1,5513362.0
12127,2020,12,4,8,1,1505517.0
12128,2020,12,4,9,1,2049287.0
12145,2020,12,5,1,1,1666811.0
12146,2020,12,5,2,1,10511760.0
12147,2020,12,5,3,1,3915832.0
12148,2020,12,5,4,1,3779919.0
12149,2020,12,5,5,1,4874598.0
12150,2020,12,5,6,1,2509473.0
12151,2020,12,5,7,1,5618937.0
12152,2020,12,5,8,1,1521426.0
12153,2020,12,5,9,1,2062832.0
12170,2020,12,6,1,1,1682068.0
12171,2020,12,6,2,1,10588274.0
12172,2020,12,6,3,1,3957645.0
12173,2020,12,6,4,1,3797478.0
12174,2020,12,6,5,1,4904963.0
12175,2020,12,6,6,1,2517938.0
12176,2020,12,6,7,1,5651514.0
12177,2020,12,6,8,1,1526693.0
12178,2020,12,6,9,1,2079403.0
12195,2020,12,7,1,1,1333796.0
12196,2020,12,7,2,1,8321635.0
12197,2020,12,7,3,1,3119518.0
12198,2020,12,7,4,1,2987383.0
12199,2020,12,7,5,1,3881939.0
12200,2020,12,7,6,1,1982832.0
12201,2020,12,7,7,1,4472864.0
12202,2020,12,7,8,1,1203353.0
12203,2020,12,7,9,1,1644166.0
12220,2021,1,1,1,1,756257.0
12221,2021,1,1,2,1,4186541.0
12222,2021,1,1,3,1,1637430.0
12223,2021,1,1,4,1,1622112.0
12224,2021,1,1,5,1,1860328.0
12225,2021,1,1,6,1,1109353.0
12226,2021,1,1,7,1,2200875.0
12227,2021,1,1,8,1,649414.0
12228,2021,1,1,9,1,822211.0
12245,2021,1,2,1,1,1064004.0
12246,2021,1,2,2,1,6203674.0
12247,2021,1,2,3,1,2432078.0
12248,2021,1,2,4,1,2356943.0
12249,2021,1,2,5,1,2727760.0
12250,2021,1,2,6,1,1562482.0
12251,2021,1,2,7,1,3240744.0
12252,2021,1,2,8,1,934434.0
12253,2021,1,2,9,1,1184824.0
12270,2021,1,3,1,1,1494712.0
12271,2021,1,3,2,1,9669383.0
12272,2021,1,3,3,1,3642692.0
12273,2021,1,3,4,1,3386319.0
12274,2021,1,3,5,1,4433961.0
12275,2021,1,3,6,1,2264647.0
12276,2021,1,3,7,1,5059441.0
12277,2021,1,3,8,1,1420084.0
12278,2021,1,3,9,1,1938480.0
12295,2021,1,4,1,1,1399854.0
12296,2021,1,4,2,1,9112034.0
12297,2021,1,4,3,1,3431896.0
12298,2021,1,4,4,1,3186895.0
12299,2021,1,4,5,1,4278650.0
12300,2021,1,4,6,1,2137336.0
12301,2021,1,4,7,1,4819418.0
12302,2021,1,4,8,1,1392764.0
12303,2021,1,4,9,1,1831079.0
12320,2021,1,5,1,1,1455457.0
12321,2021,1,5,2,1,9235592.0
12322,2021,1,5,3,1,3446969.0
12323,2021,1,5,4,1,3253075.0
12324,2021,1,5,5,1,4288084.0
12325,2021,1,5,6,1,2168581.0
12326,2021,1,5,7,1,4867358.0
12327,2021,1,5,8,1,1342374.0
12328,2021,1,5,9,1,1829879.0
12345,2021,1,6,1,1,1404045.0
12346,2021,1,6,2,1,8995098.0
12347,2021,1,6,3,1,3369277.0
12348,2021,1,6,4,1,3178017.0
12349,2021,1,6,5,1,4201237.0
12350,2021,1,6,6,1,2116415.0
12351,2021,1,6,7,1,4746721.0
12352,2021,1,6,8,1,1307951.0
12353,2021,1,6,9,1,1787551.0
12370,2021,1,7,1,1,1407917.0
12371,2021,1,7,2,1,8900697.0
12372,2021,1,7,3,1,3323084.0
12373,2021,1,7,4,1,3128761.0
12374,2021,1,7,5,1,4157773.0
12375,2021,1,7,6,1,2083636.0
12376,2021,1,7,7,1,4716012.0
12377,2021,1,7,8,1,1293876.0
12378,2021,1,7,9,1,1771640.0
12395,2021,2,1,1,1,780072.0
12396,2021,2,1,2,1,4407792.0
12397,2021,2,1,3,1,1737788.0
12398,2021,2,1,4,1,1681224.0
12399,2021,2,1,5,1,1960662.0
12400,2021,2,1,6,1,1167380.0
12401,2021,2,1,7,1,2181857.0
12402,2021,2,1,8,1,630870.0
12403,2021,2,1,9,1,878857.0
12420,2021,2,2,1,1,1038117.0
12421,2021,2,2,2,1,5912128.0
12422,2021,2,2,3,1,2366331.0
12423,2021,2,2,4,1,2239707.0
12424,2021,2,2,5,1,2605921.0
12425,2021,2,2,6,1,1507226.0
12426,2021,2,2,7,1,2935877.0
12427,2021,2,2,8,1,836040.0
12428,2021,2,2,9,1,1153830.0
12445,2021,2,3,1,1,1364536.0
12446,2021,2,3,2,1,8391047.0
12447,2021,2,3,3,1,3190869.0
12448,2021,2,3,4,1,2967036.0
12449,2021,2,3,5,1,3842356.0
12450,2021,2,3,6,1,1989559.0
12451,2021,2,3,7,1,4264833.0
12452,2021,2,3,8,1,1171573.0
12453,2021,2,3,9,1,1714250.0
12470,2021,2,4,1,1,1334070.0
12471,2021,2,4,2,1,8416071.0
12472,2021,2,4,3,1,3170055.0
12473,2021,2,4,4,1,2952273.0
12474,2021,2,4,5,1,3864465.0
12475,2021,2,4,6,1,1992767.0
12476,2021,2,4,7,1,4293863.0
12477,2021,2,4,8,1,1189346.0
12478,2021,2,4,9,1,1705050.0
12495,2021,2,5,1,1,1569779.0
12496,2021,2,5,2,1,9964898.0
12497,2021,2,5,3,1,3763604.0
12498,2021,2,5,4,1,3473604.0
12499,2021,2,5,5,1,4575845.0
12500,2021,2,5,6,1,2316613.0
12501,2021,2,5,7,1,5092800.0
12502,2021,2,5,8,1,1390190.0
12503,2021,2,5,9,1,2015566.0
12520,2021,2,6,1,1,1571826.0
12521,2021,2,6,2,1,10006730.0
12522,2021,2,6,3,1,3754189.0
12523,2021,2,6,4,1,3486190.0
12524,2021,2,6,5,1,4597801.0
12525,2021,2,6,6,1,2313906.0
12526,2021,2,6,7,1,5111938.0
12527,2021,2,6,8,1,1394865.0
12528,2021,2,6,9,1,2005577.0
12545,2021,2,7,1,1,1563520.0
12546,2021,2,7,2,1,9832496.0
12547,2021,2,7,3,1,3667880.0
12548,2021,2,7,4,1,3432972.0
12549,2021,2,7,5,1,4525225.0
12550,2021,2,7,6,1,2276516.0
12551,2021,2,7,7,1,5066108.0
12552,2021,2,7,8,1,1375289.0
12553,2021,2,7,9,1,1976938.0
12570,2021,3,1,1,1,843085.0
12571,2021,3,1,2,1,4843879.0
12572,2021,3,1,3,1,1867557.0
12573,2021,3,1,4,1,1814138.0
12574,2021,3,1,5,1,2170977.0
12575,2021,3,1,6,1,1261854.0
12576,2021,3,1,7,1,2354630.0
12577,2021,3,1,8,1,680533.0
12578,2021,3,1,9,1,976678.0
12595,2021,3,2,1,1,1158568.0
12596,2021,3,2,2,1,6986174.0
12597,2021,3,2,3,1,2716215.0
12598,2021,3,2,4,1,2562736.0
12599,2021,3,2,5,1,3056366.0
12600,2021,3,2,6,1,1713653.0
12601,2021,3,2,7,1,3358510.0
12602,2021,3,2,8,1,953348.0
12603,2021,3,2,9,1,1370869.0
12620,2021,3,3,1,1,1773119.0
12621,2021,3,3,2,1,11054158.0
12622,2021,3,3,3,1,4170688.0
12623,2021,3,3,4,1,3878568.0
12624,2021,3,3,5,1,5052990.0
12625,2021,3,3,6,1,2592923.0
12626,2021,3,3,7,1,5545596.0
12627,2021,3,3,8,1,1511187.0
12628,2021,3,3,9,1,2243079.0
12645,2021,3,4,1,1,1695919.0
12646,2021,3,4,2,1,10558181.0
12647,2021,3,4,3,1,3929944.0
12648,2021,3,4,4,1,3730873.0
12649,2021,3,4,5,1,4919784.0
12650,2021,3,4,6,1,2491161.0
12651,2021,3,4,7,1,5387528.0
12652,2021,3,4,8,1,1459795.0
12653,2021,3,4,9,1,2136696.0
12670,2021,3,5,1,1,2120703.0
12671,2021,3,5,2,1,13257010.0
12672,2021,3,5,3,1,4919053.0
12673,2021,3,5,4,1,4713437.0
12674,2021,3,5,5,1,6233359.0
12675,2021,3,5,6,1,3146074.0
12676,2021,3,5,7,1,6804926.0
12677,2021,3,5,8,1,1847648.0
12678,2021,3,5,9,1,2678707.0
12695,2021,3,6,1,1,2084615.0
12696,2021,3,6,2,1,13061262.0
12697,2021,3,6,3,1,4882250.0
12698,2021,3,6,4,1,4643405.0
12699,2021,3,6,5,1,6165579.0
12700,2021,3,6,6,1,3087179.0
12701,2021,3,6,7,1,6743974.0
12702,2021,3,6,8,1,1823741.0
12703,2021,3,6,9,1,2650850.0
12720,2021,3,7,1,1,1825533.0
12721,2021,3,7,2,1,11238366.0
12722,2021,3,7,3,1,4209520.0
12723,2021,3,7,4,1,4035080.0
12724,2021,3,7,5,1,5293739.0
12725,2021,3,7,6,1,2674311.0
12726,2021,3,7,7,1,5817206.0
12727,2021,3,7,8,1,1584157.0
12728,2021,3,7,9,1,2300811.0
12745,2021,4,1,1,1,891616.0
12746,2021,4,1,2,1,4830234.0
12747,2021,4,1,3,1,1915691.0
12748,2021,4,1,4,1,1860182.0
12749,2021,4,1,5,1,2317899.0
12750,2021,4,1,6,1,1296117.0
12751,2021,4,1,7,1,2460516.0
12752,2021,4,1,8,1,687902.0
12753,2021,4,1,9,1,995974.0
12770,2021,4,2,1,1,1161704.0
12771,2021,4,2,2,1,6783288.0
12772,2021,4,2,3,1,2684432.0
12773,2021,4,2,4,1,2530939.0
12774,2021,4,2,5,1,3103315.0
12775,2021,4,2,6,1,1718698.0
12776,2021,4,2,7,1,3376756.0
12777,2021,4,2,8,1,941552.0
12778,2021,4,2,9,1,1357351.0
12795,2021,4,3,1,1,2181345.0
12796,2021,4,3,2,1,13614626.0
12797,2021,4,3,3,1,5158685.0
12798,2021,4,3,4,1,4784978.0
12799,2021,4,3,5,1,6356963.0
12800,2021,4,3,6,1,3212635.0
12801,2021,4,3,7,1,6901422.0
12802,2021,4,3,8,1,1866241.0
12803,2021,4,3,9,1,2779960.0
12820,2021,4,4,1,1,2120231.0
12821,2021,4,4,2,1,13224610.0
12822,2021,4,4,3,1,4938536.0
12823,2021,4,4,4,1,4693707.0
12824,2021,4,4,5,1,6305442.0
12825,2021,4,4,6,1,3144308.0
12826,2021,4,4,7,1,6819684.0
12827,2021,4,4,8,1,1836537.0
12828,2021,4,4,9,1,2689366.0
12845,2021,4,5,1,1,1684865.0
12846,2021,4,5,2,1,10555063.0
12847,2021,4,5,3,1,3918917.0
12848,2021,4,5,4,1,3746972.0
12849,2021,4,5,5,1,5040762.0
12850,2021,4,5,6,1,2512178.0
12851,2021,4,5,7,1,5470990.0
12852,2021,4,5,8,1,1471015.0
12853,2021,4,5,9,1,2137022.0
12870,2021,4,6,1,1,1687570.0
12871,2021,4,6,2,1,10491529.0
12872,2021,4,6,3,1,3917687.0
12873,2021,4,6,4,1,3733170.0
12874,2021,4,6,5,1,5017315.0
12875,2021,4,6,6,1,2495655.0
12876,2021,4,6,7,1,5454991.0
12877,2021,4,6,8,1,1455614.0
12878,2021,4,6,9,1,2125871.0
12895,2021,4,7,1,1,1645540.0
12896,2021,4,7,2,1,10178269.0
12897,2021,4,7,3,1,3812641.0
12898,2021,4,7,4,1,3629908.0
12899,2021,4,7,5,1,4902440.0
12900,2021,4,7,6,1,2423226.0
12901,2021,4,7,7,1,5352612.0
12902,2021,4,7,8,1,1431386.0
12903,2021,4,7,9,1,2087268.0
12920,2021,5,1,1,1,1075391.0
12921,2021,5,1,2,1,6046488.0
12922,2021,5,1,3,1,2398599.0
12923,2021,5,1,4,1,2291819.0
12924,2021,5,1,5,1,2824067.0
12925,2021,5,1,6,1,1607870.0
12926,2021,5,1,7,1,3048562.0
12927,2021,5,1,8,1,844142.0
12928,2021,5,1,9,1,1239051.0
12945,2021,5,2,1,1,1480889.0
12946,2021,5,2,2,1,8558943.0
12947,2021,5,2,3,1,3400806.0
12948,2021,5,2,4,1,3198160.0
12949,2021,5,2,5,1,3851413.0
12950,2021,5,2,6,1,2158800.0
12951,2021,5,2,7,1,4232533.0
12952,2021,5,2,8,1,1164627.0
12953,2021,5,2,9,1,1706504.0
12970,2021,5,3,1,1,1738930.0
12971,2021,5,3,2,1,10936743.0
12972,2021,5,3,3,1,4139089.0
12973,2021,5,3,4,1,3835429.0
12974,2021,5,3,5,1,5061020.0
12975,2021,5,3,6,1,2573419.0
12976,2021,5,3,7,1,5528403.0
12977,2021,5,3,8,1,1483989.0
12978,2021,5,3,9,1,2220029.0
12995,2021,5,4,1,1,1683290.0
12996,2021,5,4,2,1,10610310.0
12997,2021,5,4,3,1,3948502.0
12998,2021,5,4,4,1,3742606.0
12999,2021,5,4,5,1,4996414.0
13000,2021,5,4,6,1,2502483.0
13001,2021,5,4,7,1,5445840.0
13002,2021,5,4,8,1,1449704.0
13003,2021,5,4,9,1,2147445.0
13020,2021,5,5,1,1,1433686.0
13021,2021,5,5,2,1,8426922.0
13022,2021,5,5,3,1,3183854.0
13023,2021,5,5,4,1,3152811.0
13024,2021,5,5,5,1,4032899.0
13025,2021,5,5,6,1,2098602.0
13026,2021,5,5,7,1,4308562.0
13027,2021,5,5,8,1,1168958.0
13028,2021,5,5,9,1,1686062.0
13045,2021,5,6,1,1,1713126.0
13046,2021,5,6,2,1,10767044.0
13047,2021,5,6,3,1,3997868.0
13048,2021,5,6,4,1,3793869.0
13049,2021,5,6,5,1,5070311.0
13050,2021,5,6,6,1,2532738.0
13051,2021,5,6,7,1,5516423.0
13052,2021,5,6,8,1,1474467.0
13053,2021,5,6,9,1,2175844.0
13070,2021,5,7,1,1,2069836.0
13071,2021,5,7,2,1,12890046.0
13072,2021,5,7,3,1,4791132.0
13073,2021,5,7,4,1,4567068.0
13074,2021,5,7,5,1,6131752.0
13075,2021,5,7,6,1,3054470.0
13076,2021,5,7,7,1,6716866.0
13077,2021,5,7,8,1,1784146.0
13078,2021,5,7,9,1,2624268.0
13095,2021,6,1,1,1,888770.0
13096,2021,6,1,2,1,4971006.0
13097,2021,6,1,3,1,1940944.0
13098,2021,6,1,4,1,1888718.0
13099,2021,6,1,5,1,2266442.0
13100,2021,6,1,6,1,1308992.0
13101,2021,6,1,7,1,2460555.0
13102,2021,6,1,8,1,677095.0
13103,2021,6,1,9,1,1024528.0
13120,2021,6,2,1,1,1253973.0
13121,2021,6,2,2,1,7209121.0
13122,2021,6,2,3,1,2841490.0
13123,2021,6,2,4,1,2694647.0
13124,2021,6,2,5,1,3221632.0
13125,2021,6,2,6,1,1810937.0
13126,2021,6,2,7,1,3530501.0
13127,2021,6,2,8,1,961259.0
13128,2021,6,2,9,1,1433032.0
13145,2021,6,3,1,1,1764882.0
13146,2021,6,3,2,1,10993615.0
13147,2021,6,3,3,1,4136866.0
13148,2021,6,3,4,1,3829371.0
13149,2021,6,3,5,1,5055874.0
13150,2021,6,3,6,1,2576580.0
13151,2021,6,3,7,1,5510286.0
13152,2021,6,3,8,1,1481628.0
13153,2021,6,3,9,1,2235244.0
13170,2021,6,4,1,1,1692721.0
13171,2021,6,4,2,1,10652681.0
13172,2021,6,4,3,1,3938994.0
13173,2021,6,4,4,1,3724505.0
13174,2021,6,4,5,1,4981414.0
13175,2021,6,4,6,1,2509813.0
13176,2021,6,4,7,1,5413287.0
13177,2021,6,4,8,1,1459382.0
13178,2021,6,4,9,1,2160097.0
13195,2021,6,5,1,1,2124659.0
13196,2021,6,5,2,1,13399797.0
13197,2021,6,5,3,1,4950870.0
13198,2021,6,5,4,1,4704217.0
13199,2021,6,5,5,1,6301525.0
13200,2021,6,5,6,1,3167283.0
13201,2021,6,5,7,1,6845945.0
13202,2021,6,5,8,1,1832900.0
13203,2021,6,5,9,1,2708803.0
13220,2021,6,6,1,1,2100201.0
13221,2021,6,6,2,1,13284774.0
13222,2021,6,6,3,1,4921142.0
13223,2021,6,6,4,1,4641444.0
13224,2021,6,6,5,1,6229863.0
13225,2021,6,6,6,1,3123699.0
13226,2021,6,6,7,1,6796924.0
13227,2021,6,6,8,1,1817761.0
13228,2021,6,6,9,1,2684229.0
13245,2021,6,7,1,1,1669587.0
13246,2021,6,7,2,1,10414219.0
